player_id,team_id,jersey_no,player_name,posi_to_play,dir_of_bir,age,playing_club,match_no,team_id,player_id,in_out,time_in_out,play_schedule,play_half
160273,1212,9,Will Grigg,FD,7/3/1991,24,Wigan,23,1210,160223,I,65,NT,2
160274,1212,10,Kyle Lafferty,FD,9/16/1987,28,Birmingham,23,1210,160222,O,65,NT,2
160276,1212,11,Conor Washington,FD,5/18/1992,24,QPR,23,1210,160227,I,69,NT,2
160254,1212,12,Roy Carroll,GK,9/30/1977,38,Notts County,23,1210,160226,O,69,NT,2
160268,1212,13,Corry Evans,MF,7/30/1990,25,Blackburn,23,1210,160228,I,84,NT,2
160266,1212,14,Stuart Dallas,MF,4/19/1991,25,Leeds,23,1210,160230,O,84,NT,2
160263,1212,15,Luke McCullough,DF,2/15/1994,22,Doncaster,24,1202,160042,I,65,NT,2
160271,1212,16,Oliver Norwood,MF,4/12/1991,25,Reading,24,1202,160034,O,65,NT,2
160265,1212,17,Paddy McNair,DF,4/27/1995,21,Man. United,24,1202,160044,I,85,NT,2
160261,1212,18,Aaron Hughes,DF,11/8/1979,36,Melbourne City,24,1202,160041,O,85,NT,2
160272,1212,19,Jamie Ward,MF,5/12/1986,30,Nottm Forest,24,1202,160033,I,87,NT,2
160258,1212,20,Craig Cathcart,DF,2/6/1989,27,Watford,24,1202,160038,O,87,NT,2
160270,1212,21,Josh Magennis,MF,8/15/1990,25,Kilmarnock,24,1214,160313,I,71,NT,2
160260,1212,22,Lee Hodson,DF,10/2/1991,24,MK Dons,24,1214,160321,O,71,NT,2
160255,1212,23,Alan Mannus,GK,5/19/1982,34,St Johnstone,24,1214,160319,I,83,NT,2
160279,1213,1,Wojciech Szczesny,GK,4/18/1990,26,Roma,24,1214,160311,O,83,NT,2
160283,1213,2,Michal Pazdan,DF,9/21/1987,28,Legia,24,1214,160315,I,89,NT,2
160282,1213,3,Artur Jedrzejczyk,DF,11/4/1987,28,Legia,24,1214,160320,O,89,NT,2
160280,1213,4,Thiago Cionek,DF,4/21/1986,30,Palermo,25,1201,160020,I,59,NT,2
160293,1213,5,Krzysztof Maczynski,MF,5/23/1987,29,Wisla,25,1201,160023,O,59,NT,2
160289,1213,6,Tomasz Jodlowiec,MF,9/8/1985,30,Legia,25,1201,160018,I,77,NT,2
160298,1213,7,Arkadiusz Milik,FD,2/28/1994,22,Ajax,25,1201,160016,O,77,NT,2
160292,1213,8,Karol Linetty,MF,2/2/1995,21,Lech,25,1201,160013,I,83,NT,2
160297,1213,9,Robert Lewandowski,FD,8/21/1988,27,Bayern,25,1201,160012,O,83,NT,2
160291,1213,10,Grzegorz Krychowiak,MF,1/29/1990,26,Sevilla,25,1216,160362,I,46,NT,2
160288,1213,11,Kamil Grosicki,MF,6/8/1988,28,Rennes,25,1216,160361,O,46,NT,2
160277,1213,12,Artur Boruc,GK,2/20/1980,36,Bournemouth,25,1216,160364,I,57,NT,2
160299,1213,13,Mariusz Stepinski,FD,5/12/1995,21,Ruch,25,1216,160365,O,57,NT,2
160286,1213,14,Jakub Wawrzyniak,DF,7/7/1983,32,Lechia,25,1216,160366,I,68,NT,2
160281,1213,15,Kamil Glik,DF,2/3/1988,28,Torino,25,1216,160360,O,68,NT,2
160287,1213,16,Jakub Blaszczykowski,MF,12/14/1985,30,Fiorentina,26,1207,160154,I,63,NT,2
160294,1213,17,Slawomir Peszko,MF,2/19/1985,31,Lechia,26,1207,160151,O,63,NT,2
160285,1213,18,Bartosz Salamon,DF,5/1/1991,25,Cagliari,26,1207,160153,I,77,NT,2
160296,1213,19,Piotr Zielinski,MF,5/20/1994,22,Empoli,26,1207,160160,O,77,NT,2
160284,1213,20,Lukasz Piszczek,DF,6/3/1985,31,Dortmund,26,1221,160482,I,74,NT,2
160290,1213,21,Bartosz Kapustka,MF,12/23/1996,19,,26,1221,160480,O,74,NT,2
160278,1213,22,Lukasz Fabianski,GK,4/18/1985,31,Swansea,26,1221,160474,I,79,NT,2
160295,1213,23,Filip Starzynski,MF,5/27/1991,25,Zaglebie,26,1221,160476,O,79,NT,2
160302,1214,1,Rui Patricio,GK,2/15/1988,28,Sporting CP,26,1221,160466,I,86,NT,2
160303,1214,2,Bruno Alves,DF,11/27/1981,34,Fenerbahce,26,1221,160481,O,86,NT,2
160307,1214,3,Pepe,DF,2/26/1983,33,Real Madrid,27,1217,160372,I,46,NT,2
160306,1214,4,Jose Fonte,DF,12/22/1983,32,Southampton,27,1217,160373,O,46,NT,2
160308,1214,5,Raphael Guerreiro,DF,12/22/1993,22,Lorient,27,1217,160381,I,52,NT,2
160309,1214,6,Ricardo Carvalho,DF,5/18/1978,38,Monaco,27,1217,160386,O,52,NT,2
160322,1214,7,Cristiano Ronaldo,FD,2/5/1985,31,Real Madrid,27,1217,160384,I,70,NT,2
160314,1214,8,Joao Moutinho,MF,9/8/1986,29,Monaco,27,1217,160391,O,70,NT,2
160319,1214,9,Eder,FD,12/22/1987,28,LOSC,27,1224,160541,I,74,NT,2
160313,1214,10,Joao Mario,MF,1/19/1993,23,Sporting CP,27,1224,160540,O,74,NT,2
160317,1214,11,Vieirinha,MF,1/24/1986,30,Wolfsburg,27,1224,160542,I,76,NT,2
160301,1214,12,Anthony Lopes,GK,10/1/1990,25,Lyon,27,1224,160543,O,76,NT,2
160312,1214,13,Danilo,MF,9/9/1991,24,Porto,27,1224,160548,I,83,NT,2
160318,1214,14,William Carvalho,MF,4/7/1992,24,Sporting CP,27,1224,160547,O,83,NT,2
160311,1214,15,Andre Gomes,MF,7/30/1993,22,Valencia,28,1206,160136,I,56,NT,2
160316,1214,16,Renato Sanches,MF,8/18/1997,18,Benfica,28,1206,160133,O,56,NT,2
160320,1214,17,Nani,FD,11/17/1986,29,Fenerbahce,28,1206,160126,I,61,NT,2
160315,1214,18,Rafa Silva,MF,5/17/1993,23,Braga,28,1206,160130,O,61,NT,2
160305,1214,19,Eliseu,DF,10/1/1983,32,Benfica,28,1206,160134,I,76,NT,2
160321,1214,20,Ricardo Quaresma,FD,9/26/1983,32,Besiktas,28,1206,160137,O,76,NT,2
160304,1214,21,Cedric,DF,8/31/1991,24,Southampton,28,1218,160402,I,57,NT,2
160300,1214,22,Eduardo,GK,9/19/1982,33,Dinamo Zagreb,28,1218,160403,O,57,NT,2
160310,1214,23,Adrien Silva,MF,3/15/1989,27,Sporting CP,28,1218,160396,I,67,NT,2
160325,1215,1,Keiren Westwood,GK,10/23/1984,31,Sheff. Wednesday,28,1218,160409,O,67,NT,2
160328,1215,2,Seamus Coleman,DF,10/11/1988,27,Everton,28,1218,160400,I,78,NT,2
160327,1215,3,Ciaran Clark,DF,9/26/1989,26,Aston Villa,28,1218,160411,O,78,NT,2
160331,1215,4,John OShea,DF,4/30/1981,35,Sunderland,29,1213,160287,I,46,NT,2
160330,1215,5,Richard Keogh,DF,8/11/1986,29,Derby,29,1213,160296,O,46,NT,2
160341,1215,6,Glenn Whelan,MF,1/13/1984,32,Stoke,29,1213,160288,I,71,NT,2
160338,1215,7,Aiden McGeady,MF,4/4/1986,30,Sheff. Wednesday,29,1213,160290,O,71,NT,2
160336,1215,8,James McCarthy,MF,11/12/1990,25,Everton,29,1213,160295,I,3,ST,2
160343,1215,9,Shane Long,FD,1/22/1987,29,Southampton,29,1213,160298,O,3,ST,2
160342,1215,10,Robbie Keane,FD,7/8/1980,35,LA Galaxy,29,1223,160519,I,73,NT,2
160337,1215,11,James McClean,MF,4/22/1989,27,West Brom,29,1223,160526,O,73,NT,2
160329,1215,12,Shane Duffy,DF,1/1/1992,24,Blackburn,29,1223,160524,I,1,ST,2
160334,1215,13,Jeff Hendrick,MF,1/31/1992,24,Derby,29,1223,160529,O,1,ST,2
160345,1215,14,Jon Walters,FD,9/20/1983,32,Stoke,30,1208,160179,I,55,NT,2
160326,1215,15,Cyrus Christie,DF,9/30/1992,23,Derby,30,1208,160174,O,55,NT,2
160323,1215,16,Shay Given,GK,4/20/1976,40,Stoke,30,1208,160180,I,69,NT,2
160332,1215,17,Stephen Ward,DF,8/20/1985,30,Burnley,30,1208,160175,O,69,NT,2
160339,1215,18,David Meyler,MF,5/29/1989,27,Hull,30,1208,160167,I,76,NT,2
160333,1215,19,Robbie Brady,MF,1/14/1992,24,Norwich,30,1208,160165,O,76,NT,2
160335,1215,20,Wes Hoolahan,MF,5/20/1982,34,Norwich,30,1212,160274,I,59,NT,2
160344,1215,21,Daryl Murphy,FD,3/15/1983,33,Ipswich,30,1212,160276,O,59,NT,2
160340,1215,22,Stephen Quinn,MF,4/1/1986,30,Reading,30,1212,160270,I,70,NT,2
160324,1215,23,Darren Randolph,GK,5/12/1987,29,West Ham,30,1212,160272,O,70,NT,2
160347,1216,1,Costel Pantilimon,GK,2/1/1987,29,Watford,30,1212,160275,I,84,NT,2
160353,1216,2,Alexandru Matel,DF,10/17/1989,26,Dinamo Zagreb,30,1212,160268,O,84,NT,2
160355,1216,3,Razvan Rat,DF,5/26/1981,35,Rayo Vallecano,31,1205,160115,I,57,NT,2
160354,1216,4,Cosmin Moti,DF,12/3/1984,31,Ludogorets,31,1205,160107,O,57,NT,2
160358,1216,5,Ovidiu Hoban,MF,12/27/1982,33,H. Beer-Sheva,31,1205,160112,I,71,NT,2
160349,1216,6,Vlad Chiriches,DF,11/14/1989,26,Napoli,31,1205,160104,O,71,NT,2
160357,1216,7,Alexandru Chipciu,MF,5/18/1989,27,Steaua,31,1205,160105,I,90,NT,2
160359,1216,8,Mihai Pintilii,MF,11/9/1984,31,Steaua,31,1205,160108,O,90,NT,2
160365,1216,9,Denis Alibec,FD,1/5/1991,25,Astra,31,1222,160498,I,61,NT,2
160363,1216,10,Nicolae Stanciu,MF,5/7/1993,23,Steaua,31,1222,160502,O,61,NT,2
160364,1216,11,Gabriel Torje,MF,11/22/1989,26,Osmanlispor,31,1222,160499,I,69,NT,2
160348,1216,12,Ciprian Tatarusanu,GK,2/9/1986,30,Fiorentina,31,1222,160506,O,69,NT,2
160367,1216,13,Claudiu Keeru,FD,12/2/1986,29,Ludogorets,31,1222,160505,I,90,NT,2
160366,1216,14,Florin Andone,FD,4/11/1993,23,Cordoba,31,1222,160504,O,90,NT,2
160351,1216,15,Valerica Gaman,DF,2/25/1989,27,Astra,32,1204,160083,I,82,NT,2
160350,1216,16,Steliano Filip,DF,5/15/1994,22,Dinamo Bucuresti,32,1204,160087,O,82,NT,2
160362,1216,17,Lucian Sanmartean,MF,3/13/1980,36,Al-Ittihad,32,1204,160088,I,90,NT,2
160361,1216,18,Andrei Prepelita,MF,12/8/1985,30,Ludogorets,32,1204,160092,O,90,NT,2
160368,1216,19,Bogdan Stancu,FD,6/28/1987,28,Genclerbirligi,32,1204,160090,I,2,ST,2
160360,1216,20,Adrian Popa,MF,7/24/1988,27,Steaua,32,1204,160085,O,2,ST,2
160352,1216,21,Dragos Grigore,DF,9/7/1986,29,Al-Sailiya,32,1219,160426,I,60,NT,2
160356,1216,22,Cristian Sapunaru,DF,4/5/1984,32,Pandurii,32,1219,160436,O,60,NT,2
160346,1216,23,Silviu Lung,GK,6/4/1989,27,Astra,32,1219,160433,I,67,NT,2
160369,1217,1,Igor Akinfeev,GK,4/8/1986,30,CSKA Moskva,32,1219,160435,O,67,NT,2
160378,1217,2,Roman Shishkin,DF,1/27/1987,29,Lokomotiv Moskva,32,1219,160432,I,84,NT,2
160379,1217,3,Igor Smolnikov,DF,8/8/1988,27,Zenit,32,1219,160428,O,84,NT,2
160374,1217,4,Sergei Ignashevich,DF,7/14/1979,36,CSKA Moskva,33,1202,160042,I,46,NT,2
160376,1217,5,Roman Neustadter,DF,2/18/1988,28,Schalke,33,1202,160045,I,46,NT,2
160372,1217,6,Aleksei Berezutski,DF,6/20/1982,33,CSKA Moskva,33,1202,160031,O,46,NT,2
160388,1217,7,Artur Yusupov,MF,9/1/1989,26,Zenit,33,1202,160038,O,46,NT,2
160380,1217,8,Denis Glushakov,MF,1/27/1987,29,Spartak Moskva,33,1202,160039,I,78,NT,2
160390,1217,9,Aleksandr Kokorin,FD,3/19/1991,25,Zenit,33,1202,160041,O,78,NT,2
160391,1217,10,Fedor Smolov,FD,2/9/1990,26,Krasnodar,33,1210,160211,I,71,NT,2
160383,1217,11,Pavel Mamaev,MF,9/17/1988,27,Krasnodar,33,1210,160226,O,71,NT,2
160371,1217,12,Yuri Lodygin,GK,5/26/1990,26,Zenit,33,1210,160219,I,80,NT,2
160381,1217,13,Aleksandr Golovin,MF,5/30/1996,20,CSKA Moskva,33,1210,160230,O,80,NT,2
160373,1217,14,Vasili Berezutski,DF,6/20/1982,33,CSKA Moskva,33,1210,160214,I,86,NT,2
160386,1217,15,Roman Shirokov,MF,7/6/1981,34,CSKA Moskva,33,1210,160229,O,86,NT,2
160370,1217,16,Guilherme,GK,12/12/1985,30,Lokomotiv Moskva,34,1209,160188,I,46,NT,2
160385,1217,17,Oleg Shatov,MF,7/29/1990,25,Zenit,34,1209,160203,O,46,NT,2
160382,1217,18,Oleg Ivanov,MF,8/4/1986,29,Terek,34,1209,160204,I,71,NT,2
160384,1217,19,Aleksandr Samedov,MF,7/19/1984,31,Lokomotiv Moskva,34,1209,160207,O,71,NT,2
160387,1217,20,Dmitri Torbinski,MF,4/28/1984,32,Krasnodar,34,1209,160200,I,83,NT,2
160377,1217,21,Georgi Schennikov,DF,4/27/1991,25,CSKA Moskva,34,1209,160198,O,83,NT,2
160389,1217,22,Artem Dzyuba,FD,8/22/1988,27,Zenit,34,1214,160316,I,46,NT,2
160375,1217,23,Dmitri Kombarov,DF,1/22/1987,29,Spartak Moskva,34,1214,160314,O,46,NT,2
160393,1218,1,Jan Mucha,GK,12/5/1982,33,Slovan Bratislava,34,1214,160321,I,61,NT,2
160398,1218,2,Peter Pekarik,DF,10/30/1986,29,Hertha,34,1214,160311,O,61,NT,2
160401,1218,3,Martin Skrtel,DF,12/15/1984,31,Liverpool,34,1214,160313,I,81,NT,2
160395,1218,4,Jan Durica,DF,12/10/1981,34,Lokomotiv Moskva,34,1214,160320,O,81,NT,2
160396,1218,5,Norbert Gyomber,DF,7/3/1992,23,Roma,35,1211,160237,I,60,NT,2
160404,1218,6,Jan Gregus,MF,1/29/1991,25,Jablonec,35,1211,160240,O,60,NT,2
160411,1218,7,Vladimir Weiss,MF,11/30/1989,26,Al-Gharafa,35,1211,160251,I,74,NT,2
160403,1218,8,Ondrej Duda,MF,12/5/1994,21,Legia,35,1211,160250,O,74,NT,2
160414,1218,9,Stanislav Sestak,FD,12/16/1982,33,Ferencvaros,35,1211,160249,I,81,NT,2
160410,1218,10,Miroslav Stoch,MF,10/19/1989,26,Bursaspor,35,1211,160238,O,81,NT,2
160413,1218,11,Adam Nemec,FD,9/2/1985,30,Willem II,35,1215,160338,I,70,NT,2
160394,1218,12,Jan Novota,GK,11/29/1983,32,Rapid Wien,35,1215,,I,,NT,2
160406,1218,13,Patrik HroSovsky,MF,4/22/1992,24,Plzen,35,1215,160344,O,70,NT,2
160400,1218,14,Milan Skriniar,DF,2/11/1995,21,Sampdoria,35,1215,160335,I,77,NT,2
160397,1218,15,TomasHubocan,DF,9/17/1985,30,Dinamo Moskva,35,1215,160336,O,77,NT,2
160399,1218,16,Kornel Salata,DF,1/24/1985,31,Slovan Bratislava,35,1215,160340,I,90,NT,2
160405,1218,17,Marek Hamsik,MF,7/27/1987,28,Napoli,35,1215,160343,O,90,NT,2
160402,1218,18,Dusan Svento,DF,8/1/1985,30,Koln,36,1203,160068,I,71,NT,2
160407,1218,19,Juraj Kucka,MF,2/26/1987,29,Milan,36,1203,160058,O,71,NT,2
160408,1218,20,Robert Mak,MF,3/8/1991,25,PAOK,36,1203,160066,I,87,NT,2
160412,1218,21,Michal Duris,FD,6/1/1988,28,Plzen,36,1203,160067,O,87,NT,2
160409,1218,22,Viktor Pecovsky,MF,5/24/1983,33,zilina,36,1203,160069,I,2,ST,2
160392,1218,23,MatusKozacik,GK,12/27/1983,32,Plzen,36,1203,160062,O,2,ST,2
160415,1219,1,Lker Casillas,GK,5/20/1981,35,Porto,36,1220,160458,I,63,NT,2
160418,1219,2,Cesar Azpilicueta,DF,8/28/1989,26,Chelsea,36,1220,160457,O,63,NT,2
160423,1219,3,Gerard Pique,DF,2/2/1987,29,Barcelona,36,1220,160448,I,70,NT,2
160419,1219,4,Marc Bartra,DF,1/15/1991,25,Barcelona,36,1220,160454,O,70,NT,2
160427,1219,5,Sergio Busquets,MF,7/16/1988,27,Barcelona,36,1220,160450,I,82,NT,2
160429,1219,6,Andres Iniesta,MF,5/11/1984,32,Barcelona,36,1220,160451,O,82,NT,2
160435,1219,7,Alvaro Morata,FD,10/23/1992,23,Juventus,37,1213,160289,I,101,ET,1
160430,1219,8,Koke,MF,1/8/1992,24,Atletico,37,1213,160293,O,101,ET,1
160434,1219,9,Lucas Vazquez,FD,7/1/1991,24,Real Madrid,37,1213,160294,I,104,ET,1
160428,1219,10,Cesc Fabregas,MF,5/4/1987,29,Chelsea,37,1213,160288,O,104,ET,1
160437,1219,11,Pedro Rodriguez,FD,7/28/1987,28,Chelsea,37,1221,160480,I,58,NT,2
160420,1219,12,Hector Bellerin,DF,3/19/1995,21,Arsenal,37,1221,160473,O,58,NT,2
160416,1219,13,David de Gea,GK,11/7/1990,25,Man. United,37,1221,160479,I,70,NT,2
160432,1219,14,Thiago Alcantara,MF,4/11/1991,25,Bayern,37,1221,160481,O,70,NT,2
160424,1219,15,Sergio Ramos,DF,3/30/1986,30,Real Madrid,37,1221,160474,I,77,NT,2
160422,1219,16,Juanfran,DF,1/9/1985,31,Atletico,37,1221,160472,O,77,NT,2
160425,1219,17,Mikel San Jose,DF,5/30/1989,27,Athletic,38,1212,160276,I,69,NT,2
160421,1219,18,Jordi Alba,DF,3/21/1989,27,Barcelona,38,1212,160272,O,69,NT,2
160426,1219,19,Bruno Soriano,MF,6/12/1984,32,Villarreal,38,1212,160275,I,79,NT,2
160433,1219,20,Aritz Aduriz,FD,2/11/1981,35,Athletic,38,1212,160271,O,79,NT,2
160431,1219,21,David Silva,MF,1/8/1986,30,Man. City,38,1212,160270,I,84,NT,2
160436,1219,22,Nolito,FD,10/15/1986,29,Celta,38,1212,160262,O,84,NT,2
160417,1219,23,Sergio Rico,GK,9/1/1993,22,Sevilla,38,1224,160550,I,55,NT,2
160439,1220,1,Andreas Isaksson,GK,10/3/1981,34,Kasimpasa,38,1224,160551,O,55,NT,2
160446,1220,2,Mikael Lustig,DF,12/13/1986,29,Celtic,38,1224,160546,I,63,NT,2
160444,1220,3,Erik Johansson,DF,12/30/1988,27,Kobenhavn,38,1224,160543,O,63,NT,2
160442,1220,4,Andreas Granqvist,DF,4/16/1985,31,Krasnodar,39,1204,160092,I,110,ET,2
160447,1220,5,Martin Olsson,DF,5/17/1988,28,Norwich,39,1204,160086,O,110,ET,2
160451,1220,6,Emil Forsberg,MF,10/23/1991,24,Leipzig,39,1204,160090,I,120,ET,2
160454,1220,7,Sebastian Larsson,MF,6/6/1985,31,Sunderland,39,1204,160073,O,120,ET,2
160449,1220,8,Albin Ekdal,MF,7/28/1989,26,Hamburg,39,1204,160089,I,88,NT,2
160453,1220,9,Kim Kallstrom,MF,8/24/1982,33,Grasshoppers,39,1204,160091,O,88,NT,2
160459,1220,10,Zlatan Ibrahimovic,FD,10/3/1981,34,Paris,39,1214,160313,I,117,ET,2
160457,1220,11,Marcus Berg,FD,8/17/1986,29,Panathinaikos,39,1214,160310,O,117,ET,2
160440,1220,12,Robin Olsen,GK,1/8/1990,26,Kobenhavn,39,1214,160316,I,50,NT,2
160443,1220,13,Pontus Jansson,DF,2/13/1991,25,Torino,39,1214,160311,O,50,NT,2
160445,1220,14,Victor Lindelof,DF,7/17/1994,21,Benfica,39,1214,160321,I,87,NT,2
160452,1220,15,Oscar Hiljemark,MF,6/28/1992,23,Palermo,39,1214,160313,O,87,NT,2
160456,1220,16,Pontus Wernbloom,MF,6/25/1986,29,CSKA Moskva,40,1207,160151,I,46,NT,2
160441,1220,17,Ludwig Augustinsson,DF,4/21/1994,22,Kobenhavn,40,1207,160152,O,46,NT,2
160455,1220,18,Oscar Lewicki,MF,7/14/1992,23,Malmo,40,1207,160158,I,73,NT,2
160460,1220,19,Emir Kujovic,FD,6/22/1988,27,Norrkoping,40,1207,160159,O,73,NT,2
160458,1220,20,John Guidetti,FD,4/15/1992,24,Celta,40,1207,160157,I,2,ST,2
160448,1220,21,Jimmy Durmaz,MF,3/22/1989,27,Olympiacos,40,1207,160151,O,2,ST,2
160450,1220,22,Erkan Zengin,MF,8/5/1985,30,Trabzonspor,40,1215,160345,I,65,NT,2
160438,1220,23,Patrik Carlgren,GK,1/8/1992,24,AIK,40,1215,160344,O,65,NT,2
160463,1221,1,Yann Sommer,GK,12/17/1988,27,Monchengladbach,40,1215,160331,I,68,NT,2
160467,1221,2,Stephan Lichtsteiner,DF,1/16/1984,32,Juventus,40,1215,160337,O,68,NT,2
160468,1221,3,Francois Moubandje,DF,6/21/1990,25,Toulouse,40,1215,160335,I,71,NT,2
160465,1221,4,Nico Elvedi,DF,9/30/1996,19,Monchengladbach,40,1215,160336,O,71,NT,2
160471,1221,5,Steve von Bergen,DF,6/10/1983,33,Young Boys,41,1208,160167,I,72,NT,2
160466,1221,6,Michael Lang,DF,2/8/1991,25,Basel,41,1208,160184,I,72,NT,2
160480,1221,7,Breel Embolo,FD,2/14/1997,19,Basel,41,1208,160165,O,72,NT,2
160475,1221,8,Fabian Frei,MF,1/8/1989,27,Mainz,41,1208,160173,O,72,NT,2
160482,1221,9,Haris Seferovic,FD,2/22/1992,24,Frankfurt,41,1208,160180,I,76,NT,2
160477,1221,10,Granit Xhaka,MF,9/27/1992,23,Monchengladbach,41,1208,160175,O,76,NT,2
160472,1221,11,Valon Behrami,MF,4/19/1985,31,Watford,41,1218,160404,I,46,NT,2
160462,1221,12,Marwin Hitz,GK,9/18/1987,28,Augsburg,41,1218,160411,O,46,NT,2
160469,1221,13,Ricardo Rodriguez,DF,8/25/1992,23,Wolfsburg,41,1218,160414,I,64,NT,2
160478,1221,14,Denis Zakaria,MF,11/20/1996,19,Young Boys,41,1218,160412,O,64,NT,2
160473,1221,15,Blerim Dzemaili,MF,4/12/1986,30,Genoa,41,1218,160399,I,84,NT,2
160474,1221,16,Gelson Fernandes,MF,9/2/1986,29,Rennes,41,1218,160396,O,84,NT,2
160483,1221,17,Shani Tarashaj,FD,2/7/1995,21,Grasshoppers,42,1203,160058,I,70,NT,2
160481,1221,18,Admir Mehmedi,FD,3/16/1991,25,Leverkusen,42,1203,160068,O,70,NT,2
160479,1221,19,Eren Derdiyok,FD,6/12/1988,28,Kasimpasa,42,1203,160065,I,76,NT,2
160464,1221,20,Johan Djourou,DF,1/18/1987,29,Hamburg,42,1203,160067,O,76,NT,2
160461,1221,21,Roman Burki,GK,11/14/1990,25,Dortmund,42,1203,160061,I,81,NT,2
160470,1221,22,Fabian Schar,DF,12/20/1991,24,Hoffenheim,42,1203,160062,O,81,NT,2
160476,1221,23,Xherdan Shaqiri,MF,10/10/1991,24,Stoke,42,1209,160196,I,46,NT,2
160486,1222,1,Volkan Babacan,GK,8/11/1988,27,Istanbul Basaksehir,42,1209,160203,O,46,NT,2
160492,1222,2,Semih Kaya,DF,2/24/1991,25,Galatasaray,42,1209,160205,I,75,NT,2
160490,1222,3,Hakan Balta,DF,3/23/1983,33,Galatasaray,42,1209,160195,O,75,NT,2
160487,1222,4,Ahmet Calik,DF,2/26/1994,22,Genclerbirligi,42,1209,160201,I,79,NT,2
160497,1222,5,Nuri Sahin,MF,9/5/1988,27,Dortmund,42,1209,160191,O,79,NT,2
160495,1222,6,Hakan Calhanoglu,MF,2/8/1994,22,Leverkusen,43,1211,160245,I,54,NT,2
160489,1222,7,Gokhan Gonul,DF,1/4/1985,31,Fenerbahce,43,1211,160242,O,54,NT,2
160501,1222,8,Selcuk Inan,MF,2/10/1985,31,Galatasaray,43,1211,160251,I,82,NT,2
160505,1222,9,Cenk Tosun,FD,6/7/1991,25,Besiktas,43,1211,160248,O,82,NT,2
160494,1222,10,Arda Turan,MF,1/30/1987,29,Barcelona,43,1211,160237,I,84,NT,2
160499,1222,11,Olcay Sahan,MF,5/26/1987,29,Besiktas,43,1211,160243,O,84,NT,2
160485,1222,12,Onur Kivrak,GK,1/1/1988,28,Trabzonspor,43,1219,160433,I,46,NT,2
160491,1222,13,Ismail Koybasi,DF,7/10/1989,26,Besiktas,43,1219,160436,O,46,NT,2
160498,1222,14,Oguzhan Ozyakup,MF,9/23/1992,23,Besiktas,43,1219,160434,I,70,NT,2
160496,1222,15,Mehmet Topal,MF,3/3/1986,30,Fenerbahce,43,1219,160435,O,70,NT,2
160500,1222,16,Ozan Tufan,MF,3/23/1995,21,Fenerbahce,43,1219,160437,I,81,NT,2
160504,1222,17,Burak Yilmaz,FD,7/15/1985,30,Beijing Guoan,43,1219,160433,O,81,NT,2
160488,1222,18,Caner Erkin,DF,10/4/1988,27,Fenerbahce,44,1206,160133,I,46,NT,2
160503,1222,19,Yunus Malli,MF,2/24/1992,24,Mainz,44,1206,160128,O,46,NT,2
160502,1222,20,Volkan Sen,MF,7/7/1987,28,Fenerbahce,44,1206,160138,I,60,NT,2
160506,1222,21,Emre Mor,FD,7/24/1997,18,NordsjÃ¦lland,44,1206,160132,O,60,NT,2
160493,1222,22,Sener Ozbayrakli,DF,1/23/1990,26,Fenerbahce,44,1206,160135,I,87,NT,2
160484,1222,23,Harun Tekin,GK,6/17/1989,27,Bursaspor,44,1206,160136,O,87,NT,2
160507,1223,1,Denys Boyko,GK,1/29/1988,28,Besiktas,44,1210,160211,I,76,NT,2
160510,1223,2,Bohdan Butko,DF,1/13/1991,25,Amkar,44,1210,160230,O,76,NT,2
160512,1223,3,Yevhen Khacheridi,DF,7/28/1987,28,Dynamo Kyiv,44,1210,160219,I,89,NT,2
160524,1223,4,Anatoliy Tymoshchuk,MF,3/30/1979,37,Kairat,44,1210,160226,O,89,NT,2
160513,1223,5,Olexandr Kucher,DF,10/22/1982,33,Shakhtar Donetsk,45,1213,160289,I,98,ET,1
160522,1223,6,Taras Stepanenko,MF,8/8/1989,26,Shakhtar Donetsk,45,1213,160293,O,98,ET,1
160525,1223,7,Andriy Yarmolenko,MF,10/23/1989,26,Dynamo Kyiv,45,1213,160290,I,82,NT,2
160529,1223,8,Roman Zozulya,FD,11/17/1989,26,Dnipro,45,1213,160288,O,82,NT,2
160519,1223,9,Viktor Kovalenko,MF,2/14/1996,20,Shakhtar Donetsk,45,1214,160313,I,96,ET,1
160518,1223,10,Yevhen Konoplyanka,MF,9/29/1989,26,Sevilla,45,1214,160318,O,96,ET,1
160528,1223,11,Yevhen Seleznyov,FD,7/20/1985,30,Shakhtar Donetsk,45,1214,160314,I,70,NT,2
160508,1223,12,Andriy Pyatov,GK,6/28/1984,31,Shakhtar Donetsk,45,1214,160310,O,70,NT,2
160515,1223,13,Vyacheslav Shevchuk,DF,5/13/1979,37,Shakhtar Donetsk,45,1214,160321,I,80,NT,2
160520,1223,14,Ruslan Rotan,MF,10/29/1981,34,Dnipro,45,1214,160313,O,80,NT,2
160527,1223,15,Pylyp Budkivskiy,FD,3/10/1992,24,Zorya,46,1203,160061,I,46,NT,2
160523,1223,16,Serhiy Sydorchuk,MF,5/2/1991,25,Dynamo Kyiv,46,1203,160058,O,46,NT,2
160511,1223,17,Artem Fedetskiy,DF,4/26/1985,31,Dnipro,46,1203,160068,I,75,NT,2
160521,1223,18,Serhiy Rybalka,MF,4/1/1990,26,Dynamo Kyiv,46,1203,160054,O,75,NT,2
160516,1223,19,Denys Garmash,MF,4/19/1990,26,Dynamo Kyiv,46,1203,160065,I,83,NT,2
